Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,25-34 years,25-34,Female,F,14.0,4236352.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,25-34 years,25-34,Male,M,17.0,4196505.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,35-44 years,35-44,Female,F,27.0,4114893.0,0.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,35-44 years,35-44,Male,M,27.0,3964024.0,0.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,45-54 years,45-54,Female,F,50.0,4458736.0,1.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,45-54 years,45-54,Male,M,68.0,4250533.0,1.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,55-64 years,55-64,Female,F,55.0,4333113.0,1.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,55-64 years,55-64,Male,M,87.0,3900905.0,2.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,65-74 years,65-74,Female,F,58.0,3263337.0,1.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,65-74 years,65-74,Male,M,73.0,2832614.0,2.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,75-84 years,75-84,Female,F,73.0,1750198.0,4.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,75-84 years,75-84,Male,M,59.0,1345687.0,4.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,85+ years,85+,Female,F,83.0,819076.0,10.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,85+ years,85+,Male,M,47.0,441279.0,10.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,55-64 years,55-64,Female,F,11.0,4333113.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,55-64 years,55-64,Male,M,12.0,3900905.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,65-74 years,65-74,Female,F,19.0,3263337.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,65-74 years,65-74,Male,M,18.0,2832614.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,75-84 years,75-84,Female,F,28.0,1750198.0,1.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,75-84 years,75-84,Male,M,31.0,1345687.0,2.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,85+ years,85+,Female,F,46.0,819076.0,5.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other and unspecified disorders of the circulatory system,I95-I99,85+ years,85+,Male,M,26.0,441279.0,5.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,< 1 year,1,Female,F,15.0,372727.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,< 1 year,1,Male,M,26.0,389898.0,6.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,1-4 years,4-Jan,Male,M,11.0,1560905.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,5-14 years,14-May,Male,M,16.0,4095462.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,15-24 years,15-24,Female,F,14.0,4162425.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,15-24 years,15-24,Male,M,21.0,4377191.0,0.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,25-34 years,25-34,Female,F,36.0,4236352.0,0.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,25-34 years,25-34,Male,M,61.0,4196505.0,1.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,35-44 years,35-44,Female,F,82.0,4114893.0,2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,35-44 years,35-44,Male,M,106.0,3964024.0,2.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,45-54 years,45-54,Female,F,206.0,4458736.0,4.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,45-54 years,45-54,Male,M,269.0,4250533.0,6.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,55-64 years,55-64,Female,F,491.0,4333113.0,11.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,55-64 years,55-64,Male,M,635.0,3900905.0,16.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,65-74 years,65-74,Female,F,894.0,3263337.0,27.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,65-74 years,65-74,Male,M,1121.0,2832614.0,39.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,75-84 years,75-84,Female,F,1551.0,1750198.0,88.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,75-84 years,75-84,Male,M,1580.0,1345687.0,117.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,85+ years,85+,Female,F,2748.0,819076.0,335.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Influenza and pneumonia,J09-J18,85+ years,85+,Male,M,1785.0,441279.0,404.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other acute lower respiratory infections,J20-J22,85+ years,85+,Female,F,12.0,819076.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,55-64 years,55-64,Female,F,17.0,4333113.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,55-64 years,55-64,Male,M,11.0,3900905.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,65-74 years,65-74,Female,F,12.0,3263337.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,65-74 years,65-74,Male,M,10.0,2832614.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,75-84 years,75-84,Female,F,23.0,1750198.0,1.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,75-84 years,75-84,Male,M,10.0,1345687.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,85+ years,85+,Female,F,13.0,819076.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of upper respiratory tract,J30-J39,85+ years,85+,Male,M,11.0,441279.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,5-14 years,14-May,Female,F,12.0,3938309.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,5-14 years,14-May,Male,M,23.0,4095462.0,0.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,15-24 years,15-24,Female,F,11.0,4162425.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,15-24 years,15-24,Male,M,21.0,4377191.0,0.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,25-34 years,25-34,Female,F,30.0,4236352.0,0.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,25-34 years,25-34,Male,M,34.0,4196505.0,0.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,35-44 years,35-44,Female,F,89.0,4114893.0,2.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,35-44 years,35-44,Male,M,85.0,3964024.0,2.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,45-54 years,45-54,Female,F,727.0,4458736.0,16.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,45-54 years,45-54,Male,M,580.0,4250533.0,13.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,55-64 years,55-64,Female,F,2346.0,4333113.0,54.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,55-64 years,55-64,Male,M,2434.0,3900905.0,62.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,65-74 years,65-74,Female,F,4662.0,3263337.0,142.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,65-74 years,65-74,Male,M,5066.0,2832614.0,178.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,75-84 years,75-84,Female,F,6116.0,1750198.0,349.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,75-84 years,75-84,Male,M,5770.0,1345687.0,428.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,85+ years,85+,Female,F,5476.0,819076.0,668.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Chronic lower respiratory diseases,J40-J47,85+ years,85+,Male,M,3721.0,441279.0,843.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,25-34 years,25-34,Male,M,17.0,4196505.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,35-44 years,35-44,Female,F,14.0,4114893.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,35-44 years,35-44,Male,M,33.0,3964024.0,0.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,45-54 years,45-54,Female,F,56.0,4458736.0,1.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,45-54 years,45-54,Male,M,80.0,4250533.0,1.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,55-64 years,55-64,Female,F,139.0,4333113.0,3.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,55-64 years,55-64,Male,M,194.0,3900905.0,5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,65-74 years,65-74,Female,F,252.0,3263337.0,7.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,65-74 years,65-74,Male,M,386.0,2832614.0,13.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,75-84 years,75-84,Female,F,440.0,1750198.0,25.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,75-84 years,75-84,Male,M,692.0,1345687.0,51.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,85+ years,85+,Female,F,903.0,819076.0,110.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Lung diseases due to external agents,J60-J70,85+ years,85+,Male,M,918.0,441279.0,208
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,25-34 years,25-34,Female,F,13.0,4236352.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,25-34 years,25-34,Male,M,11.0,4196505.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,35-44 years,35-44,Female,F,39.0,4114893.0,0.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,35-44 years,35-44,Male,M,33.0,3964024.0,0.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,45-54 years,45-54,Female,F,88.0,4458736.0,2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,45-54 years,45-54,Male,M,83.0,4250533.0,2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,55-64 years,55-64,Female,F,235.0,4333113.0,5.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,55-64 years,55-64,Male,M,300.0,3900905.0,7.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,65-74 years,65-74,Female,F,454.0,3263337.0,13.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,65-74 years,65-74,Male,M,701.0,2832614.0,24.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,Female,F,693.0,1750198.0,39.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,Male,M,846.0,1345687.0,62.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,85+ years,85+,Female,F,675.0,819076.0,82.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other respiratory diseases principally affecting the interstitium,J80-J84,85+ years,85+,Male,M,538.0,441279.0,121.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,45-54 years,45-54,Male,M,11.0,4250533.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,55-64 years,55-64,Male,M,17.0,3900905.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,65-74 years,65-74,Female,F,16.0,3263337.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,65-74 years,65-74,Male,M,29.0,2832614.0,1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,75-84 years,75-84,Female,F,21.0,1750198.0,1.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,75-84 years,75-84,Male,M,22.0,1345687.0,1.6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,55-64 years,55-64,Female,F,17.0,4333113.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,55-64 years,55-64,Male,M,21.0,3900905.0,0.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,65-74 years,65-74,Female,F,30.0,3263337.0,0.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,65-74 years,65-74,Male,M,42.0,2832614.0,1.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,75-84 years,75-84,Female,F,58.0,1750198.0,3.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,75-84 years,75-84,Male,M,59.0,1345687.0,4.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,85+ years,85+,Female,F,101.0,819076.0,12.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of pleura,J90-J94,85+ years,85+,Male,M,50.0,441279.0,11.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,< 1 year,1,Female,F,20.0,372727.0,5.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,< 1 year,1,Male,M,28.0,389898.0,7.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,25-34 years,25-34,Female,F,13.0,4236352.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,35-44 years,35-44,Female,F,32.0,4114893.0,0.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,35-44 years,35-44,Male,M,27.0,3964024.0,0.7
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,45-54 years,45-54,Female,F,83.0,4458736.0,1.9
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,45-54 years,45-54,Male,M,87.0,4250533.0,2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,55-64 years,55-64,Female,F,235.0,4333113.0,5.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,55-64 years,55-64,Male,M,235.0,3900905.0,6
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,65-74 years,65-74,Female,F,393.0,3263337.0,12
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,65-74 years,65-74,Male,M,418.0,2832614.0,14.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,75-84 years,75-84,Female,F,516.0,1750198.0,29.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,75-84 years,75-84,Male,M,459.0,1345687.0,34.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,85+ years,85+,Female,F,583.0,819076.0,71.2
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Other diseases of the respiratory system,J96-J98,85+ years,85+,Male,M,358.0,441279.0,81.1
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,35-44 years,35-44,Female,F,13.0,4114893.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,35-44 years,35-44,Male,M,12.0,3964024.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,45-54 years,45-54,Female,F,36.0,4458736.0,0.8
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,45-54 years,45-54,Male,M,55.0,4250533.0,1.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,55-64 years,55-64,Female,F,67.0,4333113.0,1.5
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,55-64 years,55-64,Male,M,93.0,3900905.0,2.4
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,65-74 years,65-74,Female,F,107.0,3263337.0,3.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,65-74 years,65-74,Male,M,122.0,2832614.0,4.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,75-84 years,75-84,Female,F,145.0,1750198.0,8.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,75-84 years,75-84,Male,M,125.0,1345687.0,9.3
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,85+ years,85+,Female,F,246.0,819076.0,30
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,"Diseases of oesophagus, stomach and duodenum",K20-K31,85+ years,85+,Male,M,137.0,441279.0,31
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Diseases of appendix,K35-K38,65-74 years,65-74,Male,M,12.0,2832614.0,Unreliable
2015.0,2015.0,"HHS Region #4  AL, FL, GA, KY, MS, NC, SC, TN",HHS4,Diseases of appendix,K35-K38,75-84 years,75-84,Female,F,10.0,1750198.0,Unreliable
