Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,45-54 years,45-54,Male,M,17.0,3776115.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,55-64 years,55-64,Female,F,30.0,3360553.0,0.9
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,55-64 years,55-64,Male,M,32.0,3193883.0,1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,65-74 years,65-74,Female,F,35.0,1990481.0,1.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,65-74 years,65-74,Male,M,36.0,1741437.0,2.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,75-84 years,75-84,Female,F,69.0,1317700.0,5.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,75-84 years,75-84,Male,M,45.0,947625.0,4.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,85+ years,85+,Female,F,92.0,702809.0,13.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections of the skin and subcutaneous tissue,L00-L08,85+ years,85+,Male,M,42.0,330787.0,12.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,45-54 years,45-54,Female,F,16.0,3866820.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,45-54 years,45-54,Male,M,11.0,3776115.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,55-64 years,55-64,Female,F,23.0,3360553.0,0.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,55-64 years,55-64,Male,M,24.0,3193883.0,0.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,65-74 years,65-74,Female,F,31.0,1990481.0,1.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,65-74 years,65-74,Male,M,26.0,1741437.0,1.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,75-84 years,75-84,Female,F,44.0,1317700.0,3.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,75-84 years,75-84,Male,M,36.0,947625.0,3.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,85+ years,85+,Female,F,65.0,702809.0,9.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of the skin and subcutaneous tissue,L80-L98,85+ years,85+,Male,M,20.0,330787.0,6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,45-54 years,45-54,Female,F,15.0,3866820.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,55-64 years,55-64,Female,F,50.0,3360553.0,1.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,55-64 years,55-64,Male,M,26.0,3193883.0,0.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,65-74 years,65-74,Female,F,77.0,1990481.0,3.9
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,65-74 years,65-74,Male,M,42.0,1741437.0,2.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,75-84 years,75-84,Female,F,171.0,1317700.0,13
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,75-84 years,75-84,Male,M,64.0,947625.0,6.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,85+ years,85+,Female,F,290.0,702809.0,41.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Arthropathies,M00-M25,85+ years,85+,Male,M,70.0,330787.0,21.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,15-24 years,15-24,Female,F,14.0,3539607.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,25-34 years,25-34,Female,F,15.0,3326208.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,35-44 years,35-44,Female,F,36.0,3307640.0,1.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,45-54 years,45-54,Female,F,64.0,3866820.0,1.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,45-54 years,45-54,Male,M,31.0,3776115.0,0.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,55-64 years,55-64,Female,F,100.0,3360553.0,3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,55-64 years,55-64,Male,M,32.0,3193883.0,1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,65-74 years,65-74,Female,F,103.0,1990481.0,5.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,65-74 years,65-74,Male,M,36.0,1741437.0,2.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,75-84 years,75-84,Female,F,110.0,1317700.0,8.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,75-84 years,75-84,Male,M,45.0,947625.0,4.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,85+ years,85+,Female,F,65.0,702809.0,9.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Systemic connective tissue disorders,M30-M35,85+ years,85+,Male,M,15.0,330787.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,55-64 years,55-64,Female,F,20.0,3360553.0,0.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,55-64 years,55-64,Male,M,13.0,3193883.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,65-74 years,65-74,Female,F,23.0,1990481.0,1.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,65-74 years,65-74,Male,M,19.0,1741437.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,75-84 years,75-84,Female,F,45.0,1317700.0,3.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,75-84 years,75-84,Male,M,29.0,947625.0,3.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,85+ years,85+,Female,F,75.0,702809.0,10.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Dorsopathies,M40-M54,85+ years,85+,Male,M,22.0,330787.0,6.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,45-54 years,45-54,Female,F,20.0,3866820.0,0.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,45-54 years,45-54,Male,M,17.0,3776115.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,55-64 years,55-64,Female,F,16.0,3360553.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,55-64 years,55-64,Male,M,28.0,3193883.0,0.9
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,65-74 years,65-74,Female,F,19.0,1990481.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,65-74 years,65-74,Male,M,24.0,1741437.0,1.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,75-84 years,75-84,Female,F,32.0,1317700.0,2.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,75-84 years,75-84,Male,M,38.0,947625.0,4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,85+ years,85+,Female,F,44.0,702809.0,6.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Soft tissue disorders,M60-M79,85+ years,85+,Male,M,34.0,330787.0,10.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,45-54 years,45-54,Male,M,10.0,3776115.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,55-64 years,55-64,Female,F,14.0,3360553.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,55-64 years,55-64,Male,M,20.0,3193883.0,0.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,65-74 years,65-74,Female,F,30.0,1990481.0,1.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,65-74 years,65-74,Male,M,38.0,1741437.0,2.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,75-84 years,75-84,Female,F,100.0,1317700.0,7.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,75-84 years,75-84,Male,M,60.0,947625.0,6.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,85+ years,85+,Female,F,230.0,702809.0,32.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Osteopathies and chondropathies,M80-M94,85+ years,85+,Male,M,77.0,330787.0,23.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,65-74 years,65-74,Female,F,14.0,1990481.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,65-74 years,65-74,Male,M,12.0,1741437.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,75-84 years,75-84,Female,F,21.0,1317700.0,1.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,75-84 years,75-84,Male,M,10.0,947625.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,85+ years,85+,Female,F,28.0,702809.0,4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,85+ years,85+,Male,M,14.0,330787.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,65-74 years,65-74,Male,M,13.0,1741437.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,75-84 years,75-84,Female,F,30.0,1317700.0,2.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,75-84 years,75-84,Male,M,19.0,947625.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,85+ years,85+,Female,F,38.0,702809.0,5.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,85+ years,85+,Male,M,37.0,330787.0,11.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,< 1 year,1,Male,M,13.0,327161.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,15-24 years,15-24,Male,M,10.0,3685810.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,25-34 years,25-34,Female,F,16.0,3326208.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,25-34 years,25-34,Male,M,19.0,3353720.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,35-44 years,35-44,Female,F,49.0,3307640.0,1.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,35-44 years,35-44,Male,M,57.0,3296102.0,1.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,45-54 years,45-54,Female,F,124.0,3866820.0,3.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,45-54 years,45-54,Male,M,179.0,3776115.0,4.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,55-64 years,55-64,Female,F,358.0,3360553.0,10.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,55-64 years,55-64,Male,M,443.0,3193883.0,13.9
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,65-74 years,65-74,Female,F,695.0,1990481.0,34.9
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,65-74 years,65-74,Male,M,715.0,1741437.0,41.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,75-84 years,75-84,Female,F,1283.0,1317700.0,97.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,75-84 years,75-84,Male,M,1381.0,947625.0,145.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,85+ years,85+,Female,F,2040.0,702809.0,290.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,85+ years,85+,Male,M,1484.0,330787.0,448.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Urolithiasis,N20-N23,65-74 years,65-74,Female,F,11.0,1990481.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Urolithiasis,N20-N23,85+ years,85+,Female,F,15.0,702809.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,45-54 years,45-54,Male,M,10.0,3776115.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,55-64 years,55-64,Female,F,13.0,3360553.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,55-64 years,55-64,Male,M,33.0,3193883.0,1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,65-74 years,65-74,Female,F,31.0,1990481.0,1.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,65-74 years,65-74,Male,M,43.0,1741437.0,2.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,75-84 years,75-84,Female,F,36.0,1317700.0,2.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,75-84 years,75-84,Male,M,32.0,947625.0,3.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,85+ years,85+,Female,F,68.0,702809.0,9.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,85+ years,85+,Male,M,47.0,330787.0,14.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,45-54 years,45-54,Female,F,30.0,3866820.0,0.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,45-54 years,45-54,Male,M,21.0,3776115.0,0.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,55-64 years,55-64,Female,F,72.0,3360553.0,2.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,55-64 years,55-64,Male,M,42.0,3193883.0,1.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,65-74 years,65-74,Female,F,163.0,1990481.0,8.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,65-74 years,65-74,Male,M,92.0,1741437.0,5.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,75-84 years,75-84,Female,F,349.0,1317700.0,26.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,75-84 years,75-84,Male,M,193.0,947625.0,20.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,85+ years,85+,Female,F,718.0,702809.0,102.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,85+ years,85+,Male,M,321.0,330787.0,97
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,55-64 years,55-64,Male,M,11.0,3193883.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,65-74 years,65-74,Male,M,10.0,1741437.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,75-84 years,75-84,Male,M,34.0,947625.0,3.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,85+ years,85+,Male,M,62.0,330787.0,18.7
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Disorders of breast,N60-N64,85+ years,85+,Female,F,11.0,702809.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Noninflammatory disorders of female genital tract,N80-N98,75-84 years,75-84,Female,F,12.0,1317700.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Noninflammatory disorders of female genital tract,N80-N98,85+ years,85+,Female,F,15.0,702809.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other maternal disorders predominantly related to pregnancy,O20-O29,15-24 years,15-24,Female,F,10.0,3539607.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other maternal disorders predominantly related to pregnancy,O20-O29,25-34 years,25-34,Female,F,14.0,3326208.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,15-24 years,15-24,Female,F,22.0,3539607.0,0.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,25-34 years,25-34,Female,F,34.0,3326208.0,1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,35-44 years,35-44,Female,F,25.0,3307640.0,0.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,45-54 years,45-54,Female,F,14.0,3866820.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,< 1 year,1,Female,F,249.0,312884.0,79.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,< 1 year,1,Male,M,301.0,327161.0,92
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Disorders related to length of gestation and fetal growth,P05-P08,< 1 year,1,Female,F,372.0,312884.0,118.9
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Disorders related to length of gestation and fetal growth,P05-P08,< 1 year,1,Male,M,472.0,327161.0,144.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,< 1 year,1,Female,F,186.0,312884.0,59.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,< 1 year,1,Male,M,197.0,327161.0,60.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections specific to the perinatal period,P35-P39,< 1 year,1,Female,F,51.0,312884.0,16.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections specific to the perinatal period,P35-P39,< 1 year,1,Male,M,55.0,327161.0,16.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Haemorrhagic and haematological disorders of newborn,P50-P61,< 1 year,1,Female,F,38.0,312884.0,12.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Haemorrhagic and haematological disorders of newborn,P50-P61,< 1 year,1,Male,M,54.0,327161.0,16.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Digestive system disorders of newborn,P76-P78,< 1 year,1,Female,F,35.0,312884.0,11.2
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Digestive system disorders of newborn,P76-P78,< 1 year,1,Male,M,41.0,327161.0,12.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Conditions involving the integument and temperature regulation of newborn,P80-P83,< 1 year,1,Female,F,20.0,312884.0,6.4
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Conditions involving the integument and temperature regulation of newborn,P80-P83,< 1 year,1,Male,M,18.0,327161.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders originating in the perinatal period,P90-P96,< 1 year,1,Female,F,33.0,312884.0,10.5
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders originating in the perinatal period,P90-P96,< 1 year,1,Male,M,43.0,327161.0,13.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,< 1 year,1,Female,F,66.0,312884.0,21.1
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,< 1 year,1,Male,M,55.0,327161.0,16.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,5-14 years,14-May,Male,M,14.0,3508737.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,15-24 years,15-24,Male,M,11.0,3685810.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,< 1 year,1,Female,F,109.0,312884.0,34.8
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,< 1 year,1,Male,M,122.0,327161.0,37.3
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,1-4 years,4-Jan,Female,F,20.0,1283553.0,1.6
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,1-4 years,4-Jan,Male,M,17.0,1336094.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,5-14 years,14-May,Male,M,16.0,3508737.0,Unreliable
2011.0,2011.0,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,15-24 years,15-24,Male,M,25.0,3685810.0,0.7
