Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Haemorrhagic and haematological disorders of newborn,P50-P61,< 1 year,1,Female,F,10.0,72524.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other disorders originating in the perinatal period,P90-P96,< 1 year,1,Male,M,11.0,76006.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Congenital malformations of the circulatory system,Q20-Q28,< 1 year,1,Female,F,12.0,72524.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Congenital malformations of the circulatory system,Q20-Q28,< 1 year,1,Male,M,14.0,76006.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,< 1 year,1,Female,F,12.0,72524.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,45-54 years,45-54,Female,F,12.0,1061174.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,55-64 years,55-64,Female,F,22.0,1090298.0,2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,55-64 years,55-64,Male,M,25.0,1017796.0,2.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,55-64 years,55-64,Male,M,14.0,1017796.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,65-74 years,65-74,Female,F,21.0,768048.0,2.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,65-74 years,65-74,Male,M,19.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,75-84 years,75-84,Female,F,26.0,400999.0,6.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,75-84 years,75-84,Male,M,27.0,302811.0,8.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,85+ years,85+,Female,F,69.0,237767.0,29
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,85+ years,85+,Male,M,20.0,120296.0,16.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the digestive system and abdomen,R10-R19,85+ years,85+,Female,F,19.0,237767.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Symptoms and signs involving the digestive system and abdomen,R10-R19,85+ years,85+,Male,M,12.0,120296.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,45-54 years,45-54,Male,M,14.0,1005454.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,55-64 years,55-64,Female,F,13.0,1090298.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,55-64 years,55-64,Male,M,26.0,1017796.0,2.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,65-74 years,65-74,Female,F,39.0,768048.0,5.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,65-74 years,65-74,Male,M,52.0,678293.0,7.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,75-84 years,75-84,Female,F,88.0,400999.0,21.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,75-84 years,75-84,Male,M,69.0,302811.0,22.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,85+ years,85+,Female,F,410.0,237767.0,172.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,General symptoms and signs,R50-R68,85+ years,85+,Male,M,151.0,120296.0,125.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,< 1 year,1,Female,F,24.0,72524.0,33.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,< 1 year,1,Male,M,49.0,76006.0,64.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,15-24 years,15-24,Male,M,29.0,1019777.0,2.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,25-34 years,25-34,Female,F,26.0,967709.0,2.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,25-34 years,25-34,Male,M,51.0,990378.0,5.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,35-44 years,35-44,Female,F,30.0,889085.0,3.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,35-44 years,35-44,Male,M,49.0,860656.0,5.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,45-54 years,45-54,Female,F,26.0,1061174.0,2.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,45-54 years,45-54,Male,M,71.0,1005454.0,7.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,55-64 years,55-64,Female,F,27.0,1090298.0,2.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,55-64 years,55-64,Male,M,56.0,1017796.0,5.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,65-74 years,65-74,Female,F,12.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,65-74 years,65-74,Male,M,19.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,75-84 years,75-84,Male,M,10.0,302811.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,85+ years,85+,Female,F,19.0,237767.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Ill-defined and unknown causes of mortality,R95-R99,85+ years,85+,Male,M,14.0,120296.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,5-14 years,14-May,Male,M,11.0,841732.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,15-24 years,15-24,Female,F,59.0,993774.0,5.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,15-24 years,15-24,Male,M,148.0,1019777.0,14.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,25-34 years,25-34,Female,F,52.0,967709.0,5.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,25-34 years,25-34,Male,M,163.0,990378.0,16.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,35-44 years,35-44,Female,F,36.0,889085.0,4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,35-44 years,35-44,Male,M,120.0,860656.0,13.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,45-54 years,45-54,Female,F,52.0,1061174.0,4.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,45-54 years,45-54,Male,M,151.0,1005454.0,15
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,55-64 years,55-64,Female,F,47.0,1090298.0,4.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,55-64 years,55-64,Male,M,136.0,1017796.0,13.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,65-74 years,65-74,Female,F,48.0,768048.0,6.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,65-74 years,65-74,Male,M,96.0,678293.0,14.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,75-84 years,75-84,Female,F,48.0,400999.0,12
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,75-84 years,75-84,Male,M,58.0,302811.0,19.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,85+ years,85+,Female,F,24.0,237767.0,10.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Transport accidents,V01-V99,85+ years,85+,Male,M,26.0,120296.0,21.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,< 1 year,1,Male,M,15.0,76006.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,5-14 years,14-May,Male,M,14.0,841732.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,15-24 years,15-24,Female,F,87.0,993774.0,8.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,15-24 years,15-24,Male,M,281.0,1019777.0,27.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,25-34 years,25-34,Female,F,291.0,967709.0,30.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,25-34 years,25-34,Male,M,1011.0,990378.0,102.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,35-44 years,35-44,Female,F,275.0,889085.0,30.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,35-44 years,35-44,Male,M,840.0,860656.0,97.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,45-54 years,45-54,Female,F,322.0,1061174.0,30.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,45-54 years,45-54,Male,M,826.0,1005454.0,82.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,55-64 years,55-64,Female,F,256.0,1090298.0,23.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,55-64 years,55-64,Male,M,618.0,1017796.0,60.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,65-74 years,65-74,Female,F,194.0,768048.0,25.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,65-74 years,65-74,Male,M,297.0,678293.0,43.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,75-84 years,75-84,Female,F,296.0,400999.0,73.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,75-84 years,75-84,Male,M,352.0,302811.0,116.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,85+ years,85+,Female,F,916.0,237767.0,385.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other external causes of accidental injury,W00-X59,85+ years,85+,Male,M,600.0,120296.0,498.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,5-14 years,14-May,Male,M,10.0,841732.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,15-24 years,15-24,Female,F,39.0,993774.0,3.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,15-24 years,15-24,Male,M,187.0,1019777.0,18.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,25-34 years,25-34,Female,F,56.0,967709.0,5.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,25-34 years,25-34,Male,M,241.0,990378.0,24.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,35-44 years,35-44,Female,F,92.0,889085.0,10.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,35-44 years,35-44,Male,M,202.0,860656.0,23.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,45-54 years,45-54,Female,F,91.0,1061174.0,8.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,45-54 years,45-54,Male,M,292.0,1005454.0,29
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,55-64 years,55-64,Female,F,88.0,1090298.0,8.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,55-64 years,55-64,Male,M,243.0,1017796.0,23.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,65-74 years,65-74,Female,F,47.0,768048.0,6.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,65-74 years,65-74,Male,M,115.0,678293.0,17
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,75-84 years,75-84,Female,F,13.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,75-84 years,75-84,Male,M,81.0,302811.0,26.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Intentional self-harm,X60-X84,85+ years,85+,Male,M,59.0,120296.0,49
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,15-24 years,15-24,Male,M,72.0,1019777.0,7.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,25-34 years,25-34,Female,F,22.0,967709.0,2.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,25-34 years,25-34,Male,M,81.0,990378.0,8.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,35-44 years,35-44,Female,F,15.0,889085.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,35-44 years,35-44,Male,M,53.0,860656.0,6.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,45-54 years,45-54,Female,F,12.0,1061174.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,45-54 years,45-54,Male,M,29.0,1005454.0,2.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Assault,X85-Y09,55-64 years,55-64,Male,M,14.0,1017796.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Event of undetermined intent,Y10-Y34,25-34 years,25-34,Male,M,20.0,990378.0,2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Event of undetermined intent,Y10-Y34,35-44 years,35-44,Male,M,18.0,860656.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Event of undetermined intent,Y10-Y34,45-54 years,45-54,Male,M,18.0,1005454.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Event of undetermined intent,Y10-Y34,55-64 years,55-64,Female,F,10.0,1090298.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Event of undetermined intent,Y10-Y34,55-64 years,55-64,Male,M,18.0,1017796.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,45-54 years,45-54,Female,F,11.0,1061174.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,45-54 years,45-54,Male,M,11.0,1005454.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,55-64 years,55-64,Female,F,14.0,1090298.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,55-64 years,55-64,Male,M,15.0,1017796.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,65-74 years,65-74,Female,F,15.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,65-74 years,65-74,Male,M,17.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,75-84 years,75-84,Female,F,17.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,75-84 years,75-84,Male,M,24.0,302811.0,7.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,85+ years,85+,Female,F,22.0,237767.0,9.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Complications of medical and surgical care,Y40-Y84,85+ years,85+,Male,M,10.0,120296.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of external causes of morbidity and mortality,Y85-Y89,35-44 years,35-44,Male,M,11.0,860656.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of external causes of morbidity and mortality,Y85-Y89,45-54 years,45-54,Male,M,13.0,1005454.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of external causes of morbidity and mortality,Y85-Y89,55-64 years,55-64,Male,M,23.0,1017796.0,2.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of external causes of morbidity and mortality,Y85-Y89,65-74 years,65-74,Male,M,19.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of external causes of morbidity and mortality,Y85-Y89,75-84 years,75-84,Male,M,10.0,302811.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,< 1 year,1,Male,M,16.0,172256.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,45-54 years,45-54,Male,M,11.0,1913921.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,55-64 years,55-64,Female,F,30.0,1986237.0,1.5
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,55-64 years,55-64,Male,M,32.0,1830769.0,1.7
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,65-74 years,65-74,Female,F,64.0,1402832.0,4.6
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,65-74 years,65-74,Male,M,52.0,1184560.0,4.4
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,75-84 years,75-84,Female,F,116.0,775781.0,15
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,75-84 years,75-84,Male,M,72.0,557212.0,12.9
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,85+ years,85+,Female,F,218.0,438167.0,49.8
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Intestinal infectious diseases,A00-A09,85+ years,85+,Male,M,97.0,222244.0,43.6
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Tuberculosis,A16-A19,75-84 years,75-84,Male,M,13.0,557212.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Tuberculosis,A16-A19,85+ years,85+,Male,M,10.0,222244.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,25-34 years,25-34,Female,F,12.0,2045648.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,25-34 years,25-34,Male,M,13.0,2062344.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,35-44 years,35-44,Female,F,19.0,1834508.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,35-44 years,35-44,Male,M,29.0,1785023.0,1.6
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,45-54 years,45-54,Female,F,95.0,2022522.0,4.7
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,45-54 years,45-54,Male,M,118.0,1913921.0,6.2
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,55-64 years,55-64,Female,F,240.0,1986237.0,12.1
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,55-64 years,55-64,Male,M,270.0,1830769.0,14.7
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,65-74 years,65-74,Female,F,425.0,1402832.0,30.3
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,65-74 years,65-74,Male,M,459.0,1184560.0,38.7
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,75-84 years,75-84,Female,F,581.0,775781.0,74.9
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,75-84 years,75-84,Male,M,561.0,557212.0,100.7
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,85+ years,85+,Female,F,894.0,438167.0,204
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Other bacterial diseases,A30-A49,85+ years,85+,Male,M,653.0,222244.0,293.8
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral infections of the central nervous system,A80-A89,65-74 years,65-74,Female,F,24.0,1402832.0,1.7
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,45-54 years,45-54,Female,F,13.0,2022522.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,45-54 years,45-54,Male,M,42.0,1913921.0,2.2
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,55-64 years,55-64,Female,F,45.0,1986237.0,2.3
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,55-64 years,55-64,Male,M,116.0,1830769.0,6.3
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,65-74 years,65-74,Female,F,32.0,1402832.0,2.3
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,65-74 years,65-74,Male,M,82.0,1184560.0,6.9
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,75-84 years,75-84,Female,F,26.0,775781.0,3.4
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,75-84 years,75-84,Male,M,13.0,557212.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,85+ years,85+,Female,F,14.0,438167.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Viral hepatitis,B15-B19,85+ years,85+,Male,M,10.0,222244.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Human immunodeficiency virus [HIV] disease,B20-B24,25-34 years,25-34,Female,F,17.0,2045648.0,Unreliable
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Human immunodeficiency virus [HIV] disease,B20-B24,25-34 years,25-34,Male,M,31.0,2062344.0,1.5
2017.0,2017.0,"HHS Region #2  NJ, NY",HHS2,Human immunodeficiency virus [HIV] disease,B20-B24,35-44 years,35-44,Female,F,29.0,1834508.0,1.6
