Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Notes,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Glomerular diseases,N00-N07,,85+ years,85+,Male,M,20,369527,5.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,,65-74 years,65-74,Female,F,19,2386147,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,,65-74 years,65-74,Male,M,21,2120814,1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,,75-84 years,75-84,Female,F,27,1321896,2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,,75-84 years,75-84,Male,M,20,989022,2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,,85+ years,85+,Female,F,42,730398,5.8
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal tubulo-interstitial diseases,N10-N15,,85+ years,85+,Male,M,38,369527,10.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,25-34 years,25-34,Female,F,17,3381500,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,25-34 years,25-34,Male,M,17,3427676,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,35-44 years,35-44,Female,F,47,3215642,1.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,35-44 years,35-44,Male,M,53,3213544,1.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,45-54 years,45-54,Female,F,132,3590179,3.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,45-54 years,45-54,Male,M,207,3530728,5.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,55-64 years,55-64,Female,F,404,3588718,11.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,55-64 years,55-64,Male,M,555,3413882,16.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,65-74 years,65-74,Female,F,832,2386147,34.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,65-74 years,65-74,Male,M,936,2120814,44.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,75-84 years,75-84,Female,F,1324,1321896,100.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,75-84 years,75-84,Male,M,1338,989022,135.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,85+ years,85+,Female,F,2033,730398,278.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Renal failure,N17-N19,,85+ years,85+,Male,M,1582,369527,428.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Urolithiasis,N20-N23,,75-84 years,75-84,Female,F,23,1321896,1.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Urolithiasis,N20-N23,,85+ years,85+,Female,F,13,730398,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Urolithiasis,N20-N23,,85+ years,85+,Male,M,13,369527,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,45-54 years,45-54,Female,F,13,3590179,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,45-54 years,45-54,Male,M,26,3530728,0.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,55-64 years,55-64,Female,F,42,3588718,1.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,55-64 years,55-64,Male,M,59,3413882,1.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,65-74 years,65-74,Female,F,55,2386147,2.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,65-74 years,65-74,Male,M,89,2120814,4.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,75-84 years,75-84,Female,F,88,1321896,6.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,75-84 years,75-84,Male,M,103,989022,10.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,85+ years,85+,Female,F,144,730398,19.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders of kidney and ureter,N25-N28,,85+ years,85+,Male,M,132,369527,35.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,45-54 years,45-54,Female,F,22,3590179,0.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,45-54 years,45-54,Male,M,11,3530728,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,55-64 years,55-64,Female,F,82,3588718,2.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,55-64 years,55-64,Male,M,53,3413882,1.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,65-74 years,65-74,Female,F,177,2386147,7.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,65-74 years,65-74,Male,M,111,2120814,5.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,75-84 years,75-84,Female,F,339,1321896,25.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,75-84 years,75-84,Male,M,212,989022,21.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,85+ years,85+,Female,F,691,730398,94.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other diseases of urinary system,N30-N39,,85+ years,85+,Male,M,341,369527,92.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,,55-64 years,55-64,Male,M,11,3413882,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,,65-74 years,65-74,Male,M,12,2120814,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,,75-84 years,75-84,Male,M,36,989022,3.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Diseases of male genital organs,N40-N50,,85+ years,85+,Male,M,73,369527,19.8
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Disorders of breast,N60-N64,,85+ years,85+,Female,F,11,730398,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Noninflammatory disorders of female genital tract,N80-N98,,65-74 years,65-74,Female,F,10,2386147,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Noninflammatory disorders of female genital tract,N80-N98,,75-84 years,75-84,Female,F,12,1321896,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Noninflammatory disorders of female genital tract,N80-N98,,85+ years,85+,Female,F,26,730398,3.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other maternal disorders predominantly related to pregnancy,O20-O29,,25-34 years,25-34,Female,F,17,3381500,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other maternal disorders predominantly related to pregnancy,O20-O29,,35-44 years,35-44,Female,F,15,3215642,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other maternal disorders predominantly related to pregnancy,O20-O29,,45-54 years,45-54,Female,F,18,3590179,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Complications predominantly related to the puerperium,O85-O92,,25-34 years,25-34,Female,F,10,3381500,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,,15-24 years,15-24,Female,F,12,3504967,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,,25-34 years,25-34,Female,F,40,3381500,1.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,,35-44 years,35-44,Female,F,18,3215642,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Other obstetric conditions, not elsewhere classified",O95-O99,,45-54 years,45-54,Female,F,10,3590179,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,,< 1 year,1,Female,F,204,307255,66.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,,< 1 year,1,Male,M,282,321994,87.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Disorders related to length of gestation and fetal growth,P05-P08,,< 1 year,1,Female,F,363,307255,118.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Disorders related to length of gestation and fetal growth,P05-P08,,< 1 year,1,Male,M,453,321994,140.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,,< 1 year,1,Female,F,148,307255,48.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,,< 1 year,1,Male,M,218,321994,67.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections specific to the perinatal period,P35-P39,,< 1 year,1,Female,F,59,307255,19.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Infections specific to the perinatal period,P35-P39,,< 1 year,1,Male,M,74,321994,23
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Haemorrhagic and haematological disorders of newborn,P50-P61,,< 1 year,1,Female,F,33,307255,10.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Haemorrhagic and haematological disorders of newborn,P50-P61,,< 1 year,1,Male,M,60,321994,18.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Digestive system disorders of newborn,P76-P78,,< 1 year,1,Female,F,32,307255,10.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Digestive system disorders of newborn,P76-P78,,< 1 year,1,Male,M,40,321994,12.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Conditions involving the integument and temperature regulation of newborn,P80-P83,,< 1 year,1,Female,F,14,307255,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Conditions involving the integument and temperature regulation of newborn,P80-P83,,< 1 year,1,Male,M,18,321994,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders originating in the perinatal period,P90-P96,,< 1 year,1,Female,F,28,307255,9.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other disorders originating in the perinatal period,P90-P96,,< 1 year,1,Male,M,29,321994,9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,,< 1 year,1,Female,F,70,307255,22.8
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,,< 1 year,1,Male,M,60,321994,18.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,,1-4 years,4-Jan,Female,F,13,1235448,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the nervous system,Q00-Q07,,45-54 years,45-54,Male,M,11,3530728,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,< 1 year,1,Female,F,82,307255,26.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,< 1 year,1,Male,M,110,321994,34.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,1-4 years,4-Jan,Male,M,12,1293579,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,15-24 years,15-24,Female,F,12,3504967,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,15-24 years,15-24,Male,M,21,3640525,0.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,25-34 years,25-34,Female,F,13,3381500,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,25-34 years,25-34,Male,M,22,3427676,0.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,35-44 years,35-44,Female,F,14,3215642,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,35-44 years,35-44,Male,M,26,3213544,0.8
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,45-54 years,45-54,Female,F,16,3590179,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,45-54 years,45-54,Male,M,25,3530728,0.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,55-64 years,55-64,Female,F,17,3588718,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,55-64 years,55-64,Male,M,22,3413882,0.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,65-74 years,65-74,Female,F,11,2386147,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,65-74 years,65-74,Male,M,13,2120814,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,75-84 years,75-84,Female,F,18,1321896,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,75-84 years,75-84,Male,M,14,989022,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,85+ years,85+,Female,F,18,730398,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the circulatory system,Q20-Q28,,85+ years,85+,Male,M,13,369527,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the respiratory system,Q30-Q34,,< 1 year,1,Female,F,15,307255,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the respiratory system,Q30-Q34,,< 1 year,1,Male,M,30,321994,9.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the urinary system,Q60-Q64,,< 1 year,1,Female,F,39,307255,12.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the urinary system,Q60-Q64,,< 1 year,1,Male,M,58,321994,18
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations of the urinary system,Q60-Q64,,65-74 years,65-74,Female,F,10,2386147,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations and deformations of the musculoskeletal system,Q65-Q79,,< 1 year,1,Female,F,41,307255,13.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Congenital malformations and deformations of the musculoskeletal system,Q65-Q79,,< 1 year,1,Male,M,66,321994,20.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other congenital malformations,Q80-Q89,,< 1 year,1,Female,F,41,307255,13.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other congenital malformations,Q80-Q89,,< 1 year,1,Male,M,40,321994,12.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other congenital malformations,Q80-Q89,,15-24 years,15-24,Female,F,10,3504967,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Other congenital malformations,Q80-Q89,,35-44 years,35-44,Female,F,10,3215642,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,< 1 year,1,Female,F,87,307255,28.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,< 1 year,1,Male,M,70,321994,21.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,45-54 years,45-54,Female,F,34,3590179,0.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,45-54 years,45-54,Male,M,46,3530728,1.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,55-64 years,55-64,Female,F,69,3588718,1.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,55-64 years,55-64,Male,M,84,3413882,2.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,65-74 years,65-74,Female,F,16,2386147,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,,65-74 years,65-74,Male,M,26,2120814,1.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,45-54 years,45-54,Male,M,12,3530728,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,55-64 years,55-64,Female,F,26,3588718,0.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,55-64 years,55-64,Male,M,21,3413882,0.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,65-74 years,65-74,Female,F,31,2386147,1.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,65-74 years,65-74,Male,M,41,2120814,1.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,75-84 years,75-84,Female,F,53,1321896,4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,75-84 years,75-84,Male,M,40,989022,4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,85+ years,85+,Female,F,112,730398,15.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,,85+ years,85+,Male,M,48,369527,13
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the digestive system and abdomen,R10-R19,,75-84 years,75-84,Female,F,17,1321896,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the digestive system and abdomen,R10-R19,,75-84 years,75-84,Male,M,10,989022,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the digestive system and abdomen,R10-R19,,85+ years,85+,Female,F,53,730398,7.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Symptoms and signs involving the digestive system and abdomen,R10-R19,,85+ years,85+,Male,M,20,369527,5.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,15-24 years,15-24,Male,M,15,3640525,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,25-34 years,25-34,Female,F,11,3381500,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,25-34 years,25-34,Male,M,21,3427676,0.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,35-44 years,35-44,Female,F,25,3215642,0.8
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,35-44 years,35-44,Male,M,27,3213544,0.8
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,45-54 years,45-54,Female,F,32,3590179,0.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,45-54 years,45-54,Male,M,40,3530728,1.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,55-64 years,55-64,Female,F,51,3588718,1.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,55-64 years,55-64,Male,M,51,3413882,1.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,65-74 years,65-74,Female,F,75,2386147,3.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,65-74 years,65-74,Male,M,88,2120814,4.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,75-84 years,75-84,Female,F,219,1321896,16.6
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,75-84 years,75-84,Male,M,139,989022,14.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,85+ years,85+,Female,F,960,730398,131.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,General symptoms and signs,R50-R68,,85+ years,85+,Male,M,353,369527,95.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis",R90-R94,,85+ years,85+,Female,F,19,730398,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,< 1 year,1,Female,F,136,307255,44.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,< 1 year,1,Male,M,202,321994,62.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,1-4 years,4-Jan,Female,F,10,1235448,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,15-24 years,15-24,Female,F,24,3504967,0.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,15-24 years,15-24,Male,M,12,3640525,Unreliable
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,25-34 years,25-34,Female,F,32,3381500,0.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,25-34 years,25-34,Male,M,41,3427676,1.2
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,35-44 years,35-44,Female,F,29,3215642,0.9
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,35-44 years,35-44,Male,M,35,3213544,1.1
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,45-54 years,45-54,Female,F,48,3590179,1.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,45-54 years,45-54,Male,M,80,3530728,2.3
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,55-64 years,55-64,Female,F,53,3588718,1.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,55-64 years,55-64,Male,M,128,3413882,3.7
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,65-74 years,65-74,Female,F,83,2386147,3.5
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,65-74 years,65-74,Male,M,136,2120814,6.4
2015,2015,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,Ill-defined and unknown causes of mortality,R95-R99,,75-84 years,75-84,Female,F,114,1321896,8.6
